img_num,x,y,label,img_source
698,231.5,168.5,1,saa_img1.png
699,275.5,164.5,1,saa_img1.png
700,289.5,162.5,1,saa_img1.png
701,285.5,162.5,1,saa_img1.png
702,248.5,159.5,1,saa_img1.png
703,297.5,157.5,1,saa_img1.png
704,286.5,157.5,0,saa_img1.png
705,256.5,155.5,0,saa_img1.png
706,288.5,152.5,0,saa_img1.png
707,281.5,152.5,1,saa_img1.png
708,275.5,152.5,0,saa_img1.png
709,202.5,151.5,0,saa_img1.png
710,260.5,149.5,0,saa_img1.png
711,220.5,149.5,1,saa_img1.png
712,239.5,148.5,1,saa_img1.png
713,279.5,147.5,1,saa_img1.png
714,257.5,146.5,1,saa_img1.png
715,234.5,146.5,0,saa_img1.png
716,240.5,145.5,1,saa_img1.png
717,254.5,143.5,0,saa_img1.png
718,220.5,143.5,1,saa_img1.png
719,279.5,141.5,0,saa_img1.png
720,268.5,141.5,0,saa_img1.png
721,291.5,140.5,1,saa_img1.png
722,212.5,138.5,1,saa_img1.png
723,269.5,135.5,0,saa_img1.png
724,240.5,134.5,0,saa_img1.png
725,250.5,133.5,1,saa_img1.png
726,230.5,132.5,0,saa_img1.png
727,280.5,130.5,0,saa_img1.png
728,299.5,129.5,0,saa_img1.png
729,260.5,128.5,0,saa_img1.png
730,258.5,127.5,0,saa_img1.png
731,228.5,127.5,1,saa_img1.png
732,214.5,127.5,1,saa_img1.png
733,277.5,126.5,1,saa_img1.png
734,235.5,126.5,0,saa_img1.png
735,297.5,124.5,0,saa_img1.png
736,297.5,119.5,0,saa_img1.png
737,286.5,116.5,0,saa_img1.png
738,269.5,116.5,0,saa_img1.png
739,256.5,114.5,1,saa_img1.png
740,247.5,114.5,1,saa_img1.png
741,216.5,114.5,0,saa_img1.png
742,207.5,114.5,1,saa_img1.png
743,263.5,113.5,0,saa_img1.png
744,231.5,110.5,0,saa_img1.png
745,203.5,110.5,0,saa_img1.png
746,278.5,108.5,0,saa_img1.png
747,212.5,108.5,1,saa_img1.png
748,205.5,103.5,0,saa_img1.png
749,253.5,101.5,1,saa_img1.png
750,393.5,197.5,0,saa_img1.png
751,390.5,195.5,0,saa_img1.png
752,312.5,191.5,0,saa_img1.png
753,396.5,188.5,0,saa_img1.png
754,350.5,188.5,0,saa_img1.png
755,307.5,188.5,0,saa_img1.png
756,343.5,187.5,1,saa_img1.png
757,319.5,186.5,1,saa_img1.png
758,355.5,185.5,0,saa_img1.png
759,305.5,185.5,1,saa_img1.png
760,368.5,181.5,0,saa_img1.png
761,328.5,181.5,0,saa_img1.png
762,358.5,180.5,0,saa_img1.png
763,387.5,179.5,0,saa_img1.png
764,369.5,179.5,0,saa_img1.png
765,361.5,179.5,0,saa_img1.png
766,349.5,178.5,0,saa_img1.png
767,314.5,176.5,0,saa_img1.png
768,396.5,174.5,0,saa_img1.png
769,390.5,171.5,0,saa_img1.png
770,372.5,171.5,1,saa_img1.png
771,341.5,170.5,1,saa_img1.png
772,304.5,168.5,1,saa_img1.png
773,378.5,167.5,1,saa_img1.png
774,395.5,166.5,0,saa_img1.png
775,361.5,166.5,0,saa_img1.png
776,314.5,166.5,1,saa_img1.png
777,379.5,165.5,0,saa_img1.png
778,390.5,164.5,0,saa_img1.png
779,396.5,163.5,0,saa_img1.png
780,398.5,157.5,1,saa_img1.png
781,390.5,156.5,0,saa_img1.png
782,350.5,156.5,0,saa_img1.png
783,361.5,154.5,0,saa_img1.png
784,327.5,154.5,1,saa_img1.png
785,313.5,154.5,0,saa_img1.png
786,347.5,153.5,0,saa_img1.png
787,368.5,152.5,1,saa_img1.png
788,322.5,152.5,1,saa_img1.png
789,357.5,151.5,0,saa_img1.png
790,397.5,150.5,0,saa_img1.png
791,368.5,148.5,0,saa_img1.png
792,317.5,147.5,1,saa_img1.png
793,304.5,147.5,0,saa_img1.png
794,354.5,146.5,0,saa_img1.png
795,351.5,145.5,0,saa_img1.png
796,370.5,144.5,0,saa_img1.png
797,346.5,143.5,0,saa_img1.png
798,302.5,143.5,1,saa_img1.png
799,312.5,142.5,0,saa_img1.png
800,356.5,141.5,0,saa_img1.png
801,381.5,140.5,0,saa_img1.png
802,375.5,140.5,0,saa_img1.png
803,331.5,140.5,1,saa_img1.png
804,361.5,136.5,0,saa_img1.png
805,399.5,134.5,0,saa_img1.png
806,362.5,134.5,0,saa_img1.png
807,385.5,133.5,0,saa_img1.png
808,336.5,129.5,0,saa_img1.png
809,300.5,129.5,0,saa_img1.png
810,399.5,126.5,0,saa_img1.png
811,390.5,125.5,0,saa_img1.png
812,305.5,125.5,1,saa_img1.png
813,300.5,124.5,0,saa_img1.png
814,377.5,121.5,0,saa_img1.png
815,365.5,121.5,0,saa_img1.png
816,352.5,121.5,0,saa_img1.png
817,347.5,121.5,1,saa_img1.png
818,398.5,120.5,0,saa_img1.png
819,327.5,119.5,0,saa_img1.png
820,377.5,118.5,0,saa_img1.png
821,397.5,116.5,0,saa_img1.png
822,368.5,116.5,0,saa_img1.png
823,363.5,116.5,0,saa_img1.png
824,390.5,115.5,0,saa_img1.png
825,318.5,114.5,1,saa_img1.png
826,301.5,114.5,1,saa_img1.png
827,395.5,113.5,0,saa_img1.png
828,392.5,112.5,1,saa_img1.png
829,380.5,112.5,1,saa_img1.png
830,361.5,112.5,0,saa_img1.png
831,358.5,110.5,0,saa_img1.png
832,389.5,109.5,0,saa_img1.png
833,362.5,109.5,0,saa_img1.png
834,392.5,108.5,0,saa_img1.png
835,367.5,108.5,0,saa_img1.png
836,340.5,107.5,1,saa_img1.png
837,381.5,106.5,0,saa_img1.png
838,354.5,104.5,0,saa_img1.png
839,368.5,103.5,1,saa_img1.png
840,371.5,102.5,1,saa_img1.png
841,349.5,102.5,1,saa_img1.png
842,394.5,101.5,0,saa_img1.png
843,390.5,101.5,0,saa_img1.png
844,481.5,199.5,0,saa_img1.png
845,455.5,198.5,0,saa_img1.png
846,414.5,198.5,1,saa_img1.png
847,428.5,197.5,0,saa_img1.png
848,451.5,195.5,0,saa_img1.png
849,419.5,195.5,1,saa_img1.png
850,493.5,192.5,1,saa_img1.png
851,434.5,192.5,1,saa_img1.png
852,431.5,190.5,1,saa_img1.png
853,494.5,189.5,0,saa_img1.png
854,408.5,189.5,1,saa_img1.png
855,487.5,188.5,0,saa_img1.png
856,451.5,188.5,1,saa_img1.png
857,442.5,188.5,1,saa_img1.png
858,465.5,187.5,1,saa_img1.png
859,418.5,187.5,0,saa_img1.png
860,447.5,186.5,1,saa_img1.png
861,499.5,185.5,0,saa_img1.png
862,414.5,184.5,1,saa_img1.png
863,418.5,181.5,1,saa_img1.png
864,475.5,180.5,0,saa_img1.png
865,489.5,179.5,1,saa_img1.png
866,409.5,175.5,0,saa_img1.png
867,461.5,172.5,1,saa_img1.png
868,492.5,171.5,1,saa_img1.png
869,471.5,171.5,0,saa_img1.png
870,497.5,170.5,1,saa_img1.png
871,457.5,170.5,0,saa_img1.png
872,480.5,168.5,1,saa_img1.png
873,477.5,167.5,1,saa_img1.png
874,470.5,164.5,0,saa_img1.png
875,438.5,164.5,1,saa_img1.png
876,453.5,163.5,1,saa_img1.png
877,459.5,161.5,0,saa_img1.png
878,435.5,160.5,1,saa_img1.png
879,401.5,160.5,0,saa_img1.png
880,489.5,157.5,1,saa_img1.png
881,455.5,157.5,0,saa_img1.png
882,445.5,156.5,1,saa_img1.png
883,478.5,154.5,0,saa_img1.png
884,449.5,154.5,1,saa_img1.png
885,490.5,152.5,1,saa_img1.png
886,416.5,149.5,0,saa_img1.png
887,478.5,148.5,0,saa_img1.png
888,415.5,145.5,0,saa_img1.png
889,456.5,144.5,0,saa_img1.png
890,412.5,143.5,0,saa_img1.png
891,407.5,143.5,0,saa_img1.png
892,429.5,140.5,1,saa_img1.png
893,422.5,140.5,1,saa_img1.png
894,490.5,138.5,1,saa_img1.png
895,439.5,138.5,1,saa_img1.png
896,400.5,135.5,1,saa_img1.png
897,483.5,134.5,0,saa_img1.png
898,432.5,134.5,1,saa_img1.png
899,415.5,134.5,0,saa_img1.png
900,469.5,133.5,0,saa_img1.png
901,465.5,132.5,1,saa_img1.png
902,486.5,131.5,0,saa_img1.png
903,494.5,129.5,1,saa_img1.png
904,468.5,129.5,0,saa_img1.png
905,468.5,128.5,0,saa_img1.png
906,463.5,127.5,1,saa_img1.png
907,441.5,127.5,0,saa_img1.png
908,400.5,126.5,1,saa_img1.png
909,455.5,123.5,1,saa_img1.png
910,409.5,121.5,0,saa_img1.png
911,485.5,120.5,0,saa_img1.png
912,476.5,119.5,1,saa_img1.png
913,472.5,119.5,1,saa_img1.png
914,466.5,119.5,0,saa_img1.png
915,496.5,116.5,0,saa_img1.png
916,468.5,116.5,0,saa_img1.png
917,400.5,116.5,1,saa_img1.png
918,416.5,114.5,0,saa_img1.png
919,408.5,113.5,0,saa_img1.png
920,475.5,110.5,1,saa_img1.png
921,458.5,110.5,1,saa_img1.png
922,404.5,110.5,0,saa_img1.png
923,493.5,109.5,0,saa_img1.png
924,489.5,108.5,0,saa_img1.png
925,469.5,108.5,0,saa_img1.png
926,443.5,105.5,0,saa_img1.png
927,468.5,103.5,0,saa_img1.png
928,496.5,101.5,1,saa_img1.png
929,463.5,101.5,1,saa_img1.png
930,529.5,198.5,0,saa_img1.png
931,590.5,196.5,1,saa_img1.png
932,583.5,195.5,1,saa_img1.png
933,536.5,195.5,0,saa_img1.png
934,579.5,194.5,0,saa_img1.png
935,532.5,194.5,0,saa_img1.png
936,502.5,194.5,1,saa_img1.png
937,506.5,192.5,1,saa_img1.png
938,584.5,190.5,1,saa_img1.png
939,563.5,188.5,1,saa_img1.png
940,542.5,186.5,0,saa_img1.png
941,521.5,185.5,0,saa_img1.png
942,500.5,184.5,1,saa_img1.png
943,565.5,181.5,1,saa_img1.png
944,546.5,179.5,1,saa_img1.png
945,590.5,177.5,1,saa_img1.png
946,533.5,176.5,1,saa_img1.png
947,583.5,174.5,0,saa_img1.png
948,549.5,174.5,1,saa_img1.png
949,577.5,173.5,1,saa_img1.png
950,571.5,173.5,0,saa_img1.png
951,590.5,172.5,1,saa_img1.png
952,564.5,172.5,0,saa_img1.png
953,534.5,171.5,1,saa_img1.png
954,547.5,170.5,1,saa_img1.png
955,502.5,170.5,0,saa_img1.png
956,579.5,168.5,1,saa_img1.png
957,516.5,167.5,0,saa_img1.png
958,592.5,166.5,1,saa_img1.png
959,571.5,157.5,0,saa_img1.png
960,540.5,157.5,0,saa_img1.png
961,568.5,156.5,1,saa_img1.png
962,553.5,156.5,0,saa_img1.png
963,579.5,155.5,0,saa_img1.png
964,557.5,155.5,0,saa_img1.png
965,563.5,154.5,1,saa_img1.png
966,536.5,152.5,1,saa_img1.png
967,579.5,151.5,0,saa_img1.png
968,583.5,146.5,1,saa_img1.png
969,503.5,145.5,0,saa_img1.png
970,562.5,140.5,0,saa_img1.png
971,544.5,140.5,1,saa_img1.png
972,586.5,137.5,0,saa_img1.png
973,559.5,136.5,1,saa_img1.png
974,572.5,134.5,1,saa_img1.png
975,592.5,133.5,0,saa_img1.png
976,584.5,133.5,0,saa_img1.png
977,522.5,133.5,1,saa_img1.png
978,585.5,131.5,0,saa_img1.png
979,599.5,129.5,0,saa_img1.png
980,593.5,126.5,0,saa_img1.png
981,527.5,125.5,1,saa_img1.png
982,537.5,123.5,0,saa_img1.png
983,592.5,121.5,0,saa_img1.png
984,532.5,120.5,0,saa_img1.png
985,568.5,118.5,1,saa_img1.png
986,585.5,116.5,1,saa_img1.png
987,531.5,116.5,0,saa_img1.png
988,516.5,116.5,1,saa_img1.png
989,527.5,114.5,0,saa_img1.png
990,571.5,112.5,0,saa_img1.png
991,521.5,112.5,0,saa_img1.png
992,567.5,110.5,0,saa_img1.png
993,538.5,110.5,1,saa_img1.png
994,518.5,110.5,1,saa_img1.png
995,533.5,109.5,1,saa_img1.png
996,548.5,107.5,1,saa_img1.png
997,526.5,105.5,0,saa_img1.png
998,509.5,105.5,0,saa_img1.png
999,570.5,103.5,1,saa_img1.png
1000,506.5,103.5,1,saa_img1.png
1001,554.5,102.5,0,saa_img1.png
1002,517.5,102.5,0,saa_img1.png
1003,576.5,101.5,1,saa_img1.png
1004,78.5,201.5,0,saa_img1.png
1005,71.5,199.5,1,saa_img1.png
1006,31.5,197.5,1,saa_img1.png
1007,3.5,197.5,1,saa_img1.png
1008,92.5,196.5,1,saa_img1.png
1009,79.5,196.5,1,saa_img1.png
1010,49.5,193.5,0,saa_img1.png
1011,34.5,193.5,0,saa_img1.png
1012,58.5,192.5,1,saa_img1.png
1013,51.5,191.5,0,saa_img1.png
1014,53.5,188.5,1,saa_img1.png
1015,47.5,183.5,0,saa_img1.png
1016,75.5,182.5,0,saa_img1.png
1017,12.5,182.5,0,saa_img1.png
1018,63.5,178.5,0,saa_img1.png
1019,31.5,177.5,1,saa_img1.png
1020,49.5,176.5,0,saa_img1.png
1021,20.5,175.5,0,saa_img1.png
1022,66.5,173.5,1,saa_img1.png
1023,1.5,173.5,1,saa_img1.png
1024,22.5,172.5,0,saa_img1.png
1025,24.5,170.5,0,saa_img1.png
1026,37.5,169.5,0,saa_img1.png
1027,18.5,169.5,0,saa_img1.png
1028,79.5,168.5,1,saa_img1.png
1029,14.5,166.5,1,saa_img1.png
1030,81.5,163.5,1,saa_img1.png
1031,4.5,162.5,0,saa_img1.png
1032,33.5,160.5,1,saa_img1.png
1033,50.5,159.5,0,saa_img1.png
1034,46.5,159.5,0,saa_img1.png
1035,4.5,159.5,1,saa_img1.png
1036,68.5,153.5,1,saa_img1.png
1037,97.5,150.5,1,saa_img1.png
1038,37.5,150.5,0,saa_img1.png
1039,33.5,143.5,0,saa_img1.png
1040,25.5,143.5,0,saa_img1.png
1041,93.5,141.5,1,saa_img1.png
1042,4.5,138.5,0,saa_img1.png
1043,73.5,128.5,0,saa_img1.png
1044,61.5,126.5,1,saa_img1.png
1045,64.5,123.5,0,saa_img1.png
1046,66.5,122.5,1,saa_img1.png
1047,8.5,121.5,0,saa_img1.png
1048,20.5,118.5,1,saa_img1.png
1049,23.5,116.5,0,saa_img1.png
1050,24.5,115.5,0,saa_img1.png
1051,59.5,114.5,1,saa_img1.png
1052,40.5,112.5,1,saa_img1.png
1053,67.5,111.5,0,saa_img1.png
1054,62.5,108.5,1,saa_img1.png
1055,72.5,106.5,1,saa_img1.png
1056,60.5,105.5,1,saa_img1.png
1057,36.5,105.5,1,saa_img1.png
1058,20.5,104.5,1,saa_img1.png
1059,90.5,103.5,0,saa_img1.png
1060,53.5,103.5,1,saa_img1.png
1061,10.5,103.5,0,saa_img1.png
1062,97.5,102.5,0,saa_img1.png
1063,79.5,102.5,1,saa_img1.png
1064,159.5,201.5,0,saa_img1.png
1065,133.5,198.5,1,saa_img1.png
1066,115.5,198.5,1,saa_img1.png
1067,167.5,197.5,1,saa_img1.png
1068,198.5,195.5,0,saa_img1.png
1069,127.5,195.5,0,saa_img1.png
1070,181.5,194.5,1,saa_img1.png
1071,186.5,193.5,0,saa_img1.png
1072,177.5,192.5,1,saa_img1.png
1073,149.5,192.5,1,saa_img1.png
1074,141.5,192.5,0,saa_img1.png
1075,139.5,192.5,0,saa_img1.png
1076,120.5,192.5,1,saa_img1.png
1077,140.5,190.5,0,saa_img1.png
1078,169.5,187.5,0,saa_img1.png
1079,147.5,187.5,0,saa_img1.png
1080,139.5,187.5,0,saa_img1.png
1081,187.5,185.5,1,saa_img1.png
1082,162.5,183.5,0,saa_img1.png
1083,108.5,183.5,1,saa_img1.png
1084,160.5,181.5,0,saa_img1.png
1085,163.5,180.5,0,saa_img1.png
1086,196.5,177.5,0,saa_img1.png
1087,125.5,177.5,0,saa_img1.png
1088,158.5,175.5,0,saa_img1.png
1089,187.5,175.5,0,saa_img1.png
1090,179.5,174.5,1,saa_img1.png
1091,163.5,172.5,0,saa_img1.png
1092,192.5,171.5,0,saa_img1.png
1093,109.5,171.5,0,saa_img1.png
1094,141.5,168.5,0,saa_img1.png
1095,166.5,166.5,0,saa_img1.png
1096,101.5,165.5,0,saa_img1.png
1097,166.5,164.5,0,saa_img1.png
1098,146.5,164.5,0,saa_img1.png
1099,135.5,164.5,0,saa_img1.png
1100,117.5,164.5,0,saa_img1.png
1101,178.5,163.5,0,saa_img1.png
1102,146.5,163.5,0,saa_img1.png
1103,109.5,162.5,0,saa_img1.png
1104,177.5,159.5,0,saa_img1.png
1105,136.5,155.5,0,saa_img1.png
1106,115.5,155.5,0,saa_img1.png
1107,116.5,153.5,0,saa_img1.png
1108,180.5,151.5,1,saa_img1.png
1109,168.5,150.5,0,saa_img1.png
1110,113.5,148.5,0,saa_img1.png
1111,196.5,147.5,1,saa_img1.png
1112,129.5,146.5,0,saa_img1.png
1113,121.5,146.5,0,saa_img1.png
1114,163.5,142.5,0,saa_img1.png
1115,106.5,142.5,1,saa_img1.png
1116,140.5,139.5,1,saa_img1.png
1117,117.5,139.5,0,saa_img1.png
1118,173.5,136.5,0,saa_img1.png
1119,145.5,136.5,1,saa_img1.png
1120,168.5,134.5,0,saa_img1.png
1121,115.5,134.5,1,saa_img1.png
1122,134.5,133.5,1,saa_img1.png
1123,194.5,132.5,0,saa_img1.png
1124,158.5,131.5,1,saa_img1.png
1125,196.5,129.5,0,saa_img1.png
1126,194.5,128.5,0,saa_img1.png
1127,111.5,129.5,0,saa_img1.png
1128,108.5,129.5,0,saa_img1.png
1129,198.5,125.5,0,saa_img1.png
1130,143.5,125.5,0,saa_img1.png
1131,140.5,125.5,0,saa_img1.png
1132,179.5,123.5,0,saa_img1.png
1133,197.5,121.5,0,saa_img1.png
1134,136.5,121.5,0,saa_img1.png
1135,175.5,120.5,1,saa_img1.png
1136,138.5,118.5,1,saa_img1.png
1137,128.5,117.5,1,saa_img1.png
1138,109.5,115.5,0,saa_img1.png
1139,186.5,114.5,1,saa_img1.png
1140,197.5,109.5,0,saa_img1.png
1141,144.5,108.5,1,saa_img1.png
1142,179.5,107.5,0,saa_img1.png
1143,162.5,106.5,0,saa_img1.png
1144,189.5,105.5,0,saa_img1.png
1145,163.5,103.5,1,saa_img1.png
1146,146.5,102.5,0,saa_img1.png
